"lien";"titre";"date";"doc";"ministre"
"https://www.ecologie.gouv.fr//debat-citoyen-sur-reforme-des-retraites-jean-baptiste-djebbari-se-rendra-limoges-8-novembre-2019";"Débat citoyen sur la réforme des retraites : Jean-Baptiste Djebbari se rendra à Limoges le 8 novembre 2019";"2019-11-05";"doc1388";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//2e-edition-du-forum-emploi-transport-et-logistique-pres-5-000-postes-pourvoir-en-ile-france";"2e édition du « Forum Emploi Transport et Logistique » : près de 5 000 postes à pourvoir en Île-de-France";"2019-11-04";"doc1389";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//73eme-conseil-dadministration-lafitf";"73ème Conseil d’administration de l’AFITF";"2019-10-31";"doc1390";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//brune-poirson-se-rendra-dans-yvelines-lundi-4-novembre-2019";"Brune Poirson se rendra dans les Yvelines le lundi 4 novembre 2019";"2019-10-31";"doc1391";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//letat-annonce-mise-en-service-dun-nouveau-train-des-primeurs-reliant-marche-perpignan-lile-france";"L’Etat annonce la mise en service d’un nouveau « train des primeurs », reliant le marché de Perpignan à l’Ile de France";"2019-10-31";"doc1392";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//sauvetage-en-mer-elisabeth-borne-recu-rapport-mission-dinformation-senatoriale-et-confirme";"Sauvetage en mer : Elisabeth Borne a reçu le rapport de la mission d’information sénatoriale et confirme l’engagement de l’Etat pour la SNSM";"2019-10-30";"doc1393";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//lancement-dune-campagne-communication-mobiliser-jeunes-sur-tri-et-recyclage";"Lancement d’une campagne de communication pour mobiliser les jeunes sur le tri et le recyclage";"2019-10-30";"doc1394";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//bison-fute-periode-du-jeudi-31-octobre-au-dimanche-3-novembre-2019";"Bison Futé - Période du jeudi 31 octobre au dimanche 3 novembre 2019";"2019-10-29";"doc1395";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-se-rendra-30eme-convention-nationale-lassemblee-des-communautes-france-mercredi-30";"Emmanuelle Wargon se rendra à la 30ème Convention nationale de l’Assemblée des communautés de France le mercredi 30 octobre 2019";"2019-10-29";"doc1396";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//discours-jean-baptiste-djebbari-presentation-des-modalites-poursuite-du-projet-nantes-atlantique";"Discours de Jean-Baptiste Djebbari : Présentation des modalités de poursuite du projet Nantes-Atlantique";"2019-10-29";"doc1397";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//brune-poirson-se-rendra-en-inde-co-presider-deuxieme-sommet-international-lalliance-solaire";"Brune Poirson se rendra en Inde pour co-présider le deuxième sommet international de l’Alliance solaire";"2019-10-28";"doc1398";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//jean-baptiste-djebbari-sest-rendu-nantes-lundi-28-octobre-2019-presenter-modalites-poursuite-du";"Jean-Baptiste Djebbari s'est rendu à Nantes ce lundi 28 octobre 2019 pour présenter les modalités de poursuite du projet de l'aéroport Nantes-Atlantique";"2019-10-28";"doc1399";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//brune-poirson-introduira-6eme-forum-locde-sur-finance-et-linvestissement-vert";"Brune Poirson introduira le 6ème Forum de l’OCDE sur la finance et l’investissement vert";"2019-10-28";"doc1400";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//lancement-lelaboration-nouvelle-strategie-nationale-des-aires-marines-et-terrestres-protegees-2020";"Lancement de l’élaboration de la nouvelle stratégie nationale des aires marines et terrestres protégées 2020 - 2030";"2019-10-25";"doc1401";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//concertation-sur-laeroport-nantes-atlantique-jean-baptiste-djebbari-se-rendra-nantes-28-octobre-2019";"Concertation sur l’aéroport Nantes Atlantique : Jean-Baptiste Djebbari se rendra à Nantes le 28 octobre 2019";"2019-10-25";"doc1402";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-se-rendra-dans-laude-signer-charte-dengagement-du-contrat-transition-ecologique";"Emmanuelle Wargon Se rendra dans l’Aude pour signer la charte d’engagement du Contrat de transition écologique (CTE) de Carcassonne Agglo et pour poursuivre le « Tour de France des solutions » ce lundi 28 octobre 2019";"2019-10-25";"doc1403";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//gouvernement-agit-limiter-lexposition-aux-emissions-certains-telephones-mobiles-et-mieux-informer";"Le Gouvernement agit pour limiter l’exposition aux émissions de certains téléphones mobiles et mieux informer le public";"2019-10-25";"doc1404";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//elisabeth-borne-et-jean-baptiste-djebbari-vous-convient-levenement-vehicules-electriques-accelerons";"Elisabeth Borne et Jean-Baptiste Djebbari vous convient à l’événement 'Véhicules électriques, accélérons le futur""";"2019-10-25";"doc1405";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//intervention-brune-poirson-reunion-acteurs-filiere-boisson-presentation-charte-verre-100-solutions";"Intervention de Brune Poirson à la réunion avec les acteurs de la filière boisson pour la présentation de la charte « Verre, 100% solutions »";"2019-10-25";"doc1406";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//jean-baptiste-djebbari-salue-linscription-des-trottinettes-electriques-et-autres-nouveaux-engins";"Jean-Baptiste Djebbari salue l’inscription des trottinettes électriques et autres nouveaux engins de déplacement personnel dans le code de la route";"2019-10-25";"doc1407";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//ministere-transition-ecologique-et-solidaire-presente-ledition-2019-du-rapport-sur-lenvironnement-en";"Le ministère de la Transition écologique et solidaire présente l’édition 2019 du « Rapport sur l’environnement en France »";"2019-10-24";"doc1408";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//intervention-delisabeth-borne-remise-du-rapport-sur-letat-lenvironnement-paris-24-octobre-2019";"Intervention d’Elisabeth Borne - Remise du rapport sur l’état de l’environnement Paris – 24 octobre 2019";"2019-10-24";"doc1409";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-signe-contrat-transition-ecologique-du-gal-sud-mayenne";"Emmanuelle Wargon signe le Contrat de transition écologique du GAL Sud-Mayenne";"2019-10-24";"doc1410";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//gouvernement-est-determine-ameliorer-rapidement-et-durablement-qualite-lair-proteger-sante-des";"Le Gouvernement est déterminé à améliorer rapidement et durablement la qualité de l’air pour protéger la santé des Français";"2019-10-24";"doc1411";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//elisabeth-borne-engage-linterdiction-vente-en-libre-service-certains-produits-biocides";"Elisabeth Borne engage l’interdiction de la vente en libre-service de certains produits biocides";"2019-10-24";"doc1412";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//jean-baptiste-djebbari-se-rendra-lentreprise-dott-wissous-91-25-octobre-2019";"Jean-Baptiste Djebbari se rendra à l’entreprise DOTT à Wissous (91) le 25 octobre 2019";"2019-10-24";"doc1413";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//perturbateurs-endocriniens-france-engage-reconnaissance-du-bisphenol-b-comme-substance-extremement";"Perturbateurs endocriniens : la France engage la reconnaissance du Bisphénol B comme « substance extrêmement préoccupante »";"2019-10-24";"doc1414";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//deplacement-delisabeth-borne-dans-lherault-jeudi-24-octobre-2019";"Déplacement d’Elisabeth Borne dans l’Hérault - jeudi 24 octobre 2019";"2019-10-24";"doc1415";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//brune-poirson-recevra-acteurs-filiere-boisson-reunion-autour-charte-dengagements-verre-100-solutions";"Brune Poirson recevra les acteurs de la filière boisson pour une réunion autour de la charte d’engagements « Verre, 100% solutions » le vendredi 25 octobre 2019";"2019-10-24";"doc1416";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//brune-poirson-interviendra-rencontre-one-planet-event-renforcer-finance-publique-privee-transition";"Brune Poirson interviendra à la rencontre One Planet Event: « Renforcer la finance publique-privée pour une transition verte, à faibles émissions de carbone » le jeudi 24 octobre 2019, au Ministère de l’Economie et des Finances";"2019-10-24";"doc1417";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//reglement-europeen-sur-limpact-des-produits-phytopharmaceutiques-sur-abeilles-france-salue-rejet-du";"Règlement européen sur l’impact des produits phytopharmaceutiques sur les abeilles : la France salue le rejet du Parlement européen et rappelle qu’elle était le seul Etat membre à s’être opposé à cette proposition lors du vote au Conseil en juillet";"2019-10-23";"doc1418";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-se-rendra-en-mayenne-lancer-des-initiatives-qui-valorisent-changements-pratiques";"Emmanuelle Wargon Se rendra en Mayenne pour lancer des initiatives qui valorisent les changements de pratiques agricoles";"2019-10-23";"doc1419";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//brune-poirson-participera-6eme-conference-our-ocean-oslo-23-et-24-octobre-2019";"Brune Poirson participera à la 6ème conférence « Our Ocean » à Oslo, le 23 et 24 octobre 2019";"2019-10-23";"doc1420";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//bison-fute-previsions-des-vacances-toussaint-periode-du-vendredi-25-au-dimanche-27-octobre-2019";"Bison futé - Prévisions des vacances de la Toussaint pour la période du vendredi 25 au dimanche 27 octobre 2019";"2019-10-23";"doc1421";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//deplacement-jean-baptiste-djebbari-bergerac-24-et-libourne-33-reouverture-ligne-bordeaux-sarlat";"Déplacement de Jean-Baptiste Djebbari à Bergerac (24) et Libourne (33) pour la réouverture de la ligne Bordeaux – Sarlat le vendredi 25 octobre 2019";"2019-10-23";"doc1422";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//elisabeth-borne-et-jacqueline-gourault-sengagent-legalite-professionnelle-entre-femmes-et-hommes-au";"Elisabeth Borne et Jacqueline Gourault s’engagent pour l’égalité professionnelle entre les femmes et les hommes au sein des ministères";"2019-10-23";"doc1423";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//securite-des-agents-des-routes";"Sécurité des agents des routes";"2019-10-22";"doc1424";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//evenements-pluies-intenses-elisabeth-borne-appelle-plus-grande-prudence-et-mobilise-services-du";"Evénements de pluies intenses : Elisabeth Borne appelle à la plus grande prudence et mobilise les services du ministère";"2019-10-22";"doc1425";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//ouverture-dune-enquete-bureau-denquetes-sur-accidents-transport-terrestre";"Ouverture d'une enquête par le Bureau d'Enquêtes sur les Accidents de Transport Terrestre";"2019-10-18";"doc1426";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//elisabeth-borne-et-brune-poirson-inaugureront-1ere-centrale-solaire-flottante-france-18-octobre-2019";"Elisabeth Borne et Brune Poirson inaugureront la 1ère centrale solaire flottante de France, le 18 octobre 2019 dans le Vaucluse";"2019-10-17";"doc1427";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//rencontre-m-jean-baptiste-djebbari-organisations-professionnelles-du-transport-routier";"Rencontre de M. Jean-Baptiste Djebbari avec les organisations professionnelles du transport routier";"2019-10-17";"doc1428";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//lancement-dune-campagne-communication-en-guadeloupe-et-martinique-sensibiliser-au-tri-et-au";"Lancement d’une campagne de communication en Guadeloupe et Martinique pour sensibiliser au tri et au recyclage";"2019-10-17";"doc1429";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//projet-loi-finances-2020-lassemblee-nationale-adopte-leco-contribution-sur-transport-aerien-financer";"Projet de loi de finances 2020 : l’Assemblée nationale adopte l’éco-contribution sur le transport aérien pour financer les transports propres du quotidien";"2019-10-17";"doc1430";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-debute-jour-deplacement-trois-jours-vous-en-region-nouvelle-aquitaine";"Emmanuelle Wargon débute ce jour son déplacement « Trois jours avec vous » en région Nouvelle-Aquitaine";"2019-10-17";"doc1431";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//note-aux-redactions-emmanuelle-wargon-terminera-deplacement-trois-jours-vous-en-region-nouvelle";"Note aux rédactions : Emmanuelle Wargon terminera son déplacement « trois jours avec vous » en région Nouvelle-Aquitaine par le département de la Gironde vendredi 18 et samedi 19 octobre 2019";"2019-10-16";"doc1432";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//brune-poirson-introduira-33eme-congres-national-damorce-mercredi-16-octobre-2019-strasbourg";"Brune Poirson introduira le 33ème Congrès National d’AMORCE mercredi 16 octobre 2019 à Strasbourg";"2019-10-16";"doc1433";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//gouvernement-cree-groupe-reflexion-qualite-dusage-et-qualite-architecturale-des-logements-sociaux";"Le gouvernement crée un groupe de réflexion pour la qualité d’usage et la qualité architecturale des logements sociaux";"2019-10-16";"doc1434";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-poursuivra-deplacement-trois-jours-vous-en-region-nouvelle-aquitaine-departement";"Emmanuelle Wargon poursuivra son déplacement « trois jours avec vous » en région Nouvelle-Aquitaine par le département de la Dordogne le jeudi 17 octobre et le vendredi 18 octobre 2019";"2019-10-16";"doc1435";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//bison-fute-previsions-week-end-toussaint-du-vendredi-18-au-dimanche-20-octobre-2019";"Bison futé - Prévisions pour le week-end de la Toussaint du vendredi 18 au dimanche 20 octobre 2019";"2019-10-16";"doc1436";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-debutera-deplacement-trois-jours-vous-en-region-nouvelle-aquitaine-departement";"Emmanuelle Wargon débutera son déplacement « trois jours avec vous » en région Nouvelle-Aquitaine par le département de la Charente le jeudi 17 octobre 2019";"2019-10-15";"doc1437";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//elisabeth-borne-confirme-determination-du-gouvernement-assurer-securite-maritime-en-corse";"Élisabeth Borne confirme la détermination du Gouvernement à assurer la sécurité maritime en Corse";"2019-10-15";"doc1438";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//deplacement-mme-elisabeth-borne-m-christophe-castaner-et-mme-emmanuelle-wargon-apres-inondations";"Déplacement de Mme Elisabeth Borne, M. Christophe Castaner et Mme Emmanuelle Wargon un an après les inondations dans l’Aude le mardi 15 octobre 2019";"2019-10-14";"doc1439";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//dossier-presse-campagne-securite-des-agents-des-routes";"Dossier de presse campagne sécurité des agents des routes";"2019-10-14";"doc1440";"Élisabeth Borne"
"https://www.ecologie.gouv.fr//securite-des-agents-des-routes-elisabeth-borne-et-jean-baptiste-djebbari-relancent-campagne-vous";"Sécurité des agents des routes : Elisabeth Borne et Jean-Baptiste Djebbari relancent la campagne « A vous aussi d’écarter le danger »";"2019-10-14";"doc1441";"Élisabeth Borne"
